Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
0	fg3_m10_iso1_rotated	0	0.05	0	1	0.0	0.0	0.5150967673816995	-1.8865469228136795	2.98526195531198	-0.04623739071386805	-0.007468898631844805	1.3175	0.10149440563925237	0	1.62	0.02	0.05	11.18	0.7	0.3	4.13	9.95	1.09	0.48	764	13.83	4.73	84.91	0.01	-1.19	73.76	22.58	0.05	0.34	0.01	0.05	1.12
1	fg3_m10_iso1_rotated	0	0.29	0	1	0.0	0.0	0.5379798949289849	-1.8738781181934705	2.8904456626212753	-0.004630238763920006	0.002157895130595941	1.2182	0.1060041795434371	7	3.03	0.04	0.06	10.95	0.74	0.29	13.17	50.37	0.86	0.64	1256	15.13	6.47	88.56	-0.13	-1.24	62.98	21.57	0.64	0.79	0.13	0.64	-0.33
2	fg3_m10_iso1_rotated	0	0.59	0	1	0.0	0.0	0.5381657014708681	-1.891965713183392	2.8759387507219176	-0.012785455139039923	0.007186468985148891	1.2187	0.09600461600471796	12	0.43	0.03	0.05	11.24	0.73	0.31	5.37	15.34	0.86	0.64	764	13.92	0.64	87.8	-0.06	-1.22	70.83	20.96	0.31	0.52	0.06	0.31	-0.91
3	fg3_m10_iso1_rotated	0	0.88	0	1	0.0	0.0	0.4698783641358004	-1.8122023009242132	2.8388718726512097	0.005582261683037062	0.005417135523644419	1.1765	0.09718953963949499	19	1.14	0.02	0.05	11.55	0.74	0.37	4.4	13.09	0.86	0.48	764	13.91	5.88	87.63	0.02	-1.19	69.15	21.26	0.2	0.84	0.02	0.2	-0.04
4	fg3_m10_iso1_rotated	0	0.98	0	1	0.0	0.0	0.4960036079294286	-1.8045035883281229	2.7896375883251467	0.022447502334512846	0.010197209016432151	1.1151	0.12738810210438867	26	2.21	0.02	0.04	11.33	0.75	0.26	4.29	12.6	1.09	0.48	764	14.59	4.52	87.78	-0.0	-1.21	70.1	20.22	0.3	0.52	0.0	0.3	1.67
5	fg3_m10_iso1_rotated	0	1.17	0	1	0.0	0.0	0.4882674009136151	-1.7991422956385874	2.7934441249114164	-0.011593371495641094	0.004971580045981597	1.1169	0.07822904572449982	32	0.31	0.02	0.04	10.44	0.75	0.36	2.32	9.35	0.86	0.48	764	14.4	7.69	86.17	0.01	-1.21	67.61	20.67	0.38	0.83	0.01	0.38	0.58
6	fg3_m10_iso1_rotated	0	1.47	0	1	0.0	0.0	0.5062205701515945	-1.8268081856288887	2.790675986568953	-0.0008213224951534688	0.004638763361142993	1.0997	0.12832812288747875	39	2.75	0.03	0.04	9.82	0.76	0.34	7.59	34.51	1.09	0.48	1256	15.98	1.47	90.88	-0.02	-1.23	62.07	19.91	0.8	0.76	0.02	0.8	0.8
7	fg3_m10_iso1_rotated	0	1.76	0	1	0.0	0.0	0.4937349031161281	-1.8405245867612572	2.7927155196434748	-0.010294890010018884	0.008444307316181466	1.1363	0.12338460646899775	45	1.59	0.03	0.04	10.58	0.74	0.31	6.83	22.51	0.86	0.48	764	14.35	0.62	87.2	-0.07	-1.23	71.15	20.39	0.42	0.43	0.07	0.42	-0.8
8	fg3_m10_iso1_rotated	0	1.96	0	1	0.0	0.0	0.5140094526980777	-1.8429841002519176	2.780014171447128	-0.007907362332304014	0.00843603159885341	1.117	0.09342765205752628	52	0.32	0.02	0.04	10.38	0.74	0.3	3.3	10.03	1.09	0.48	764	14.55	7.56	86.24	0.01	-1.19	69.84	21.01	0.33	0.35	0.01	0.33	-0.14
9	fg3_m10_iso1_rotated	0	0.05	1	1	0.0	0.0	0.4882281983248761	-1.8299469608701475	2.946307374908046	-0.023365389453481943	-0.003480814388872858	1.1465	0.05146109043451212	1	1.14	0.02	0.05	11.25	0.78	0.51	3.6	20.75	0.68	0.48	1252	17.3	0.34	99.96	-0.06	-0.98	63.48	25.31	0.4	-0.3	0.06	0.4	0.13
10	fg3_m10_iso1_rotated	0	0.29	1	1	0.0	0.0	0.5230005245405662	-1.8077131688526962	2.859329188602993	0.00425245620932792	0.0010079026387296306	1.0562	0.05296197105538767	8	4.32	0.03	0.06	12.2	0.78	0.51	9.45	22.27	0.68	0.48	1249	16.59	0.48	101.82	-0.06	-1.01	63.59	22.94	0.5	0.48	0.06	0.5	0.41
11	fg3_m10_iso1_rotated	0	0.59	1	1	0.0	0.0	0.5139793646947712	-1.8231206954158965	2.8769728984598033	-0.0017773041654340262	-0.0005114171896300426	1.0596	0.06810796566799655	13	0.83	0.02	0.05	10.64	0.8	0.52	2.25	9.86	0.68	0.48	1236	16.65	5.48	102.83	0.0	-1.06	61.9	23.68	0.49	0.16	0.0	0.49	0.4
12	fg3_m10_iso1_rotated	0	0.88	1	1	0.0	0.0	0.5196994949066376	-1.7929074779162777	2.870346041566832	0.019164483111520667	0.007371479668882122	1.0478	0.08206237486961229	20	1.74	0.02	0.05	11.12	0.79	0.5	3.32	14.04	0.61	0.48	1179	16.18	1.83	105.09	-0.01	-1.1	62.77	23.57	0.34	0.1	0.01	0.34	-0.48
13	fg3_m10_iso1_rotated	0	0.98	1	1	0.0	0.0	0.476930611023887	-1.760597667796334	2.7711153565238558	0.017166395978031438	0.009898218325558336	0.9982	0.13199479825745275	27	0.22	0.03	0.05	11.29	0.79	0.49	12.09	31.27	0.61	0.48	1205	15.91	1.6	105.65	-0.08	-1.08	63.66	22.14	0.46	0.55	0.08	0.46	-0.32
14	fg3_m10_iso1_rotated	0	1.17	1	1	0.0	0.0	0.5080108588493774	-1.7893126971829176	2.829256827718817	-0.0058594005003743226	-0.0008045073286129305	1.0101	0.06765435844244368	33	0.6	0.04	0.06	15.7	0.79	0.52	10.32	15.57	0.68	0.77	1156	16.28	10.33	104.49	0.04	-1.13	64.28	21.79	0.65	0.32	0.04	0.65	-0.44
15	fg3_m10_iso1_rotated	0	1.47	1	1	0.0	0.0	0.4978448334514514	-1.8017937881816048	2.808839689142125	-0.015341023683694862	0.0006971346772526156	0.9977	0.07700521371529667	40	0.07	0.02	0.04	7.74	0.8	0.51	6.3	22.1	0.96	0.77	1219	17.02	2.33	103.51	-0.04	-1.04	62.62	22.55	0.53	0.08	0.04	0.53	-0.99
16	fg3_m10_iso1_rotated	0	1.76	1	1	0.0	0.0	0.4990440540186622	-1.83727366535786	2.8495875106237856	-0.005794606496593885	0.0014850813178937756	1.0343	0.06912697255651334	46	1.25	0.02	0.05	10.81	0.79	0.48	3.61	15.99	0.91	0.48	1200	17.18	0.82	103.83	-0.04	-1.09	64.52	21.9	0.71	0.58	0.04	0.71	-0.42
17	fg3_m10_iso1_rotated	0	1.96	1	1	0.0	0.0	0.4935998991535751	-1.8035094479568976	2.805386239503344	-0.010120413667576591	0.0035912579429492352	1.0007	0.0980948337636682	53	5.41	0.02	0.04	12.4	0.79	0.52	3.87	12.5	0.61	0.48	1176	16.93	3.97	104.67	-0.05	-1.09	66.48	19.79	0.95	0.78	0.05	0.95	-1.21
18	fg3_m10_iso1_rotated	0	0.05	2	1	0.0	0.0	0.511314657102319	-1.8445383373197264	2.915485389059814	-0.02157861453665909	0.00188178328119428	1.1463	0.059039073699569525	2	2.1	0.03	0.05	11.33	0.79	0.51	3.22	20.72	0.96	0.48	1253	17.71	2.1	99.2	-0.04	-0.98	61.83	25.66	0.47	-0.42	0.04	0.47	0.47
19	fg3_m10_iso1_rotated	0	0.29	2	1	0.0	0.0	0.517106048150481	-1.8409816319132872	2.8826736303054226	-0.016565418158773854	0.0030404185473165172	1.0418	0.06432952516994772	9	12.53	0.04	0.07	22.79	0.79	0.5	1.78	7.86	0.96	0.48	1236	16.54	7.0	102.58	0.03	-1.04	62.21	23.84	0.56	0.05	0.03	0.56	0.15
20	fg3_m10_iso1_rotated	0	0.59	2	1	0.0	0.0	0.5156094173828385	-1.8274078478869376	2.837083771183186	-0.005011975623488836	0.0049433010409867745	1.0252	0.07129145264505125	14	1.05	0.02	0.04	11.05	0.79	0.5	11.74	29.16	0.61	0.48	1214	16.18	1.73	105.28	-0.06	-1.06	63.65	23.99	0.17	0.24	0.06	0.17	0.23
21	fg3_m10_iso1_rotated	0	0.88	2	1	0.0	0.0	0.5124709259486222	-1.8521397110513216	2.8360445045387808	0.01713817128333572	0.0028457090389916733	1.0468	0.08628483126257737	21	0.21	0.02	0.04	6.57	0.79	0.5	2.53	13.76	0.91	0.77	1207	15.82	5.76	105.3	0.03	-1.09	62.45	22.91	0.65	0.24	0.03	0.65	-0.78
22	fg3_m10_iso1_rotated	0	0.98	2	1	0.0	0.0	0.4814876956331858	-1.8182107027041752	2.8273093401060216	0.0022868591750964604	0.009409411774975458	1.0008	0.10286581157891238	28	1.58	0.02	0.04	10.56	0.79	0.52	2.47	10.29	0.91	0.48	1214	16.69	6.33	103.42	0.01	-1.04	63.18	23.37	0.32	0.41	0.01	0.32	0.46
23	fg3_m10_iso1_rotated	0	1.17	2	1	0.0	0.0	0.4968112938255199	-1.7841180474837748	2.8252059973746	-0.02523449962452406	-0.0015606883510911687	1.0033	0.0760766800966298	34	1.5	0.02	0.05	10.82	0.79	0.51	4.32	20.06	0.68	0.48	1195	16.8	0.16	105.33	-0.05	-1.09	63.81	22.82	0.62	0.0	0.05	0.62	-0.64
24	fg3_m10_iso1_rotated	0	1.47	2	1	0.0	0.0	0.4833757214605259	-1.7990004782469964	2.81337618383523	0.002885267377585114	0.004740081093262485	0.9923	0.05535589873251618	41	0.72	0.03	0.04	11.1	0.79	0.51	4.01	16.24	0.68	0.48	1187	16.34	2.4	105.41	-0.01	-1.07	63.62	22.0	0.68	0.14	0.01	0.68	-1.09
25	fg3_m10_iso1_rotated	0	1.76	2	1	0.0	0.0	0.4856419942404968	-1.7816117062863532	2.835606225916924	-0.039879802803443665	0.004835474885744	0.9985	0.056297305990599726	47	0.07	0.02	0.04	11.15	0.78	0.52	2.99	11.06	0.96	0.48	1158	15.61	4.88	106.57	-0.02	-1.16	65.77	21.49	0.7	0.1	0.02	0.7	-0.61
26	fg3_m10_iso1_rotated	0	1.96	2	1	0.0	0.0	0.4940949642211186	-1.808092878694481	2.81957107107597	-0.029862021946524788	0.0006115612046448175	0.9984	0.09878176352720512	54	0.35	0.02	0.04	6.87	0.78	0.52	2.47	10.75	0.61	0.77	1153	16.28	1.25	106.2	-0.06	-1.14	67.07	20.52	0.83	0.57	0.06	0.83	-0.81
27	fg3_m10_iso1_rotated	0	0.05	3	1	0.0	0.0	0.4913143021096275	-1.8421006160507352	2.9557772695811053	-0.020214009304102443	0.0017065053303118706	1.1520000000000001	0.0626316961286678	3	2.07	0.02	0.04	11.0	0.78	0.53	6.96	20.38	0.68	0.48	1250	17.37	0.25	100.74	-0.04	-0.99	62.87	24.69	0.48	-0.36	0.04	0.48	1.61
28	fg3_m10_iso1_rotated	0	0.29	3	1	0.0	0.0	0.5208417792421239	-1.8242347402795456	2.8717470120483672	-0.002281942371315311	0.0024502589725598303	1.0358	0.05942034957744489	10	8.69	0.04	0.05	18.26	0.78	0.51	3.39	14.92	0.68	0.48	1222	16.23	4.17	102.06	-0.05	-1.02	60.74	24.26	0.49	-0.15	0.05	0.49	-0.37
29	fg3_m10_iso1_rotated	0	0.59	3	1	0.0	0.0	0.5216106583858933	-1.850696570434588	2.8501631844901967	0.011743849155101035	0.00473646891000421	1.0547	0.08279923875763197	15	8.72	0.05	0.07	23.07	0.79	0.5	6.15	19.41	1.09	0.21	1211	16.73	0.26	103.23	-0.03	-1.05	62.02	24.01	0.51	-0.18	0.03	0.51	1.02
30	fg3_m10_iso1_rotated	0	0.88	3	1	0.0	0.0	0.521601009487383	-1.8687324870301527	2.9187272779527347	0.0005604753338851726	0.0017811404651261102	1.0761	0.10066580541537597	22	10.07	0.05	0.07	18.82	0.79	0.5	9.15	27.94	1.09	0.48	1192	16.68	1.24	105.5	0.02	-1.1	63.22	23.56	0.36	0.23	0.02	0.36	0.25
32	fg3_m10_iso1_rotated	0	1.17	3	1	0.0	0.0	0.5071565515496443	-1.8355022011296684	2.8308863453646964	0.006607359746712178	0.0009438223857716613	0.9809	0.05645079447105405	35	0.13	0.02	0.03	7.22	0.79	0.52	10.52	22.97	0.68	0.77	1184	15.99	1.84	105.9	-0.06	-1.09	63.34	22.29	0.62	0.26	0.06	0.62	0.17
34	fg3_m10_iso1_rotated	0	1.76	3	1	0.0	0.0	0.4909713499653978	-1.7942403729661969	2.7756042653871744	-0.01649200702154296	0.003489940751914829	0.9907	0.08979961999844709	48	0.53	0.02	0.04	10.62	0.79	0.53	2.89	15.07	0.68	0.48	1145	17.28	0.71	105.83	-0.03	-1.09	65.63	21.33	0.6	0.5	0.03	0.6	-1.9
35	fg3_m10_iso1_rotated	0	1.96	3	1	0.0	0.0	0.4893722008462287	-1.7793248436470828	2.811621142052241	0.004709064680142107	0.006211493084427429	0.9941	0.10116521551670353	55	3.1	0.02	0.03	7.2	0.78	0.55	3.11	9.43	0.91	0.77	1166	16.38	1.52	105.74	0.01	-1.12	65.76	20.69	0.6	0.49	0.01	0.6	0.98
36	fg3_m10_iso1_rotated	0	0.05	4	1	0.0	0.0	0.5340816351574698	-1.925077068236398	2.983354970812812	-0.04478016772540102	-0.02449926803342916	1.4491	0.06878261628737	4	43.19	0.08	0.05	7.89	0.27	0.05	42.45	50.34	0.68	0.48	764	12.47	5.55	23.79	-0.04	-0.84	69.95	21.09	-0.18	0.13	0.04	0.18	0.66
38	fg3_m10_iso1_rotated	0	0.59	4	1	0.0	0.0	0.4975247585961263	-1.8808048608213281	2.8868894893753065	-0.013175393697020877	0.007908654666434286	1.3408	0.07610724435280174	16	79.1	0.09	0.05	6.87	0.32	-0.02	7.24	10.75	0.68	0.48	764	12.61	2.38	23.44	-0.09	-1.01	60.25	18.85	-0.29	0.31	0.09	0.29	-0.38
39	fg3_m10_iso1_rotated	0	0.88	4	1	0.0	0.0	0.4890482330821994	-1.8685298898034148	2.8864022445527	0.0005674336364187199	0.006446555894984469	1.3272	0.102019722497883	23	66.38	0.06	0.05	5.98	0.31	0.03	16.59	26.33	0.86	0.48	764	12.28	3.35	23.26	-0.02	-1.07	61.0	17.35	-0.35	0.26	0.02	0.35	0.8
40	fg3_m10_iso1_rotated	0	0.98	4	1	0.0	0.0	0.5157133283197698	-1.8610651636207276	2.8561216459563186	0.012673397494070213	0.005754446182199044	1.2376	0.0979518835427148	29	12.92	0.06	0.04	6.13	0.33	-0.05	17.75	19.61	0.68	0.48	764	12.56	6.15	23.2	-0.04	-1.02	59.77	17.54	-0.23	1.11	0.04	0.23	0.54
41	fg3_m10_iso1_rotated	0	1.17	4	1	0.0	0.0	0.4970112791456801	-1.8452032479360925	2.8214031378418434	-0.031083560499389287	0.001793116021843552	1.2587	0.07039293513434271	36	33.24	0.08	0.06	7.11	0.33	0.09	25.23	28.65	0.68	0.48	764	12.96	3.6	23.03	-0.09	-1.04	59.35	16.96	-0.29	0.69	0.09	0.29	0.7
42	fg3_m10_iso1_rotated	0	1.47	4	1	0.0	0.0	0.5103992104842332	-1.8506899969538864	2.811207183067457	-0.006926149014132164	-0.0027178076550187363	1.2175	0.11799153578401203	42	12.2	0.08	0.05	6.71	0.32	0.12	16.57	23.08	0.96	0.48	764	13.29	5.12	21.79	0.1	-0.95	59.88	17.88	-0.37	0.57	0.1	0.37	-0.74
43	fg3_m10_iso1_rotated	0	1.76	4	1	0.0	0.0	0.5146567828189225	-1.843215960474897	2.8223364708490033	-0.017460567038123133	-0.005486052192124412	1.2823	0.09706902236399907	49	59.13	0.07	0.06	5.97	0.32	0.18	15.17	26.34	0.68	0.48	764	14.11	3.37	22.42	-0.07	-1.19	62.46	16.25	0.12	0.52	0.07	0.12	0.5
44	fg3_m10_iso1_rotated	0	1.96	4	1	0.0	0.0	0.5098286199648782	-1.832404692044168	2.7694164312246814	-0.06096145878528299	-0.033046749132500615	1.2779	0.07642551546822936	56	70.11	0.08	0.06	7.07	0.31	0.04	11.01	10.66	0.68	0.48	764	12.96	5.03	22.28	0.02	-1.08	63.67	16.2	0.27	0.12	0.02	0.27	2.93
45	fg3_m10_iso1_rotated	0	0.05	5	1	0.0	0.0	0.5209705729184994	-1.9072841528482458	2.9916772767820365	-0.060314229164341225	-0.023602850096212196	1.4579	0.04885311074395925	5	22.77	0.08	0.05	7.92	0.3	0.08	18.01	27.37	0.68	0.48	764	12.72	5.05	24.95	0.03	-0.91	68.38	20.89	-0.17	0.35	0.03	0.17	-0.27
47	fg3_m10_iso1_rotated	0	0.59	5	1	0.0	0.0	0.5199199951892813	-1.899254242889877	2.8920636406290567	-0.024239286012977267	-0.006546284202255884	1.3431	0.11298540953462707	17	20.19	0.07	0.05	6.69	0.33	-0.03	17.77	32.64	0.68	0.48	764	12.62	2.38	24.42	0.02	-1.03	60.02	18.91	-0.33	0.37	0.02	0.33	0.78
48	fg3_m10_iso1_rotated	0	0.88	5	1	0.0	0.0	0.4910598871136178	-1.8671733982754743	2.8708747067426033	8.541211288008644e-05	0.001139752998781859	1.3228	0.10723234127199208	24	55.81	0.06	0.05	6.36	0.32	0.02	26.17	37.76	0.68	0.48	764	12.25	3.32	24.59	-0.05	-1.12	60.59	17.67	-0.25	0.84	0.05	0.25	-1.63
49	fg3_m10_iso1_rotated	0	0.98	5	1	0.0	0.0	0.5108337901718322	-1.85864482418815	2.8574462099377254	0.02243339963404665	0.01161522545838346	1.2385	0.11409770080957896	30	23.35	0.07	0.05	6.05	0.34	0.09	15.97	22.51	0.86	0.48	764	12.83	5.46	23.51	-0.06	-1.13	59.68	17.51	-0.12	0.4	0.06	0.12	0.23
50	fg3_m10_iso1_rotated	0	1.17	5	1	0.0	0.0	0.5010909719879484	-1.8501229244812811	2.820554891635471	-0.01734792279525924	-0.0032646293856393683	1.2543	0.08959465569307888	37	11.39	0.06	0.04	5.68	0.35	0.05	17.11	25.73	0.96	0.77	764	13.22	3.44	23.92	0.03	-1.15	59.97	16.61	-0.21	0.48	0.03	0.21	-1.07
51	fg3_m10_iso1_rotated	0	1.47	5	1	0.0	0.0	0.523177746237002	-1.8598053312336984	2.8176008556190033	-0.00807789030081208	-0.002420035483512009	1.22	0.09669320584548596	43	62.19	0.06	0.04	6.02	0.36	0.08	18.24	30.81	0.86	0.48	764	13.2	5.07	24.93	0.06	-1.2	59.78	17.82	-0.17	0.43	0.06	0.17	0.37
52	fg3_m10_iso1_rotated	0	1.76	5	1	0.0	0.0	0.5115750782310525	-1.848998965893824	2.8327114782706184	-0.023436129091469138	-0.0053673945108549575	1.298	0.09951456837897477	50	60.15	0.07	0.04	5.73	0.34	0.16	14.71	21.07	0.96	0.48	764	11.78	5.96	24.5	0.1	-1.16	61.79	16.05	0.18	0.24	0.1	0.18	-0.4
53	fg3_m10_iso1_rotated	0	1.96	5	1	0.0	0.0	0.5145942028716624	-1.8358767298813883	2.7632370709493266	-0.01858702380509325	-0.054528602105446335	1.261	0.13443986275584438	57	12.11	0.06	0.05	6.03	0.33	0.06	24.02	29.44	0.68	0.64	764	13.26	5.7	23.98	-0.02	-1.14	62.12	16.2	0.39	0.26	0.02	0.39	-0.43
54	fg3_m10_iso1_rotated	0	0.05	6	1	0.0	0.0	0.5362767430773936	-1.9265075223717052	2.9935905155653373	-0.07451680111005972	-0.04751883225258149	1.4622	0.07760182180198295	6	76.89	0.1	0.08	9.2	0.28	0.05	33.5	30.31	0.86	0.48	764	12.54	2.9	24.33	-0.07	-0.86	69.61	20.56	-0.1	0.12	0.07	0.1	-1.41
55	fg3_m10_iso1_rotated	0	0.29	6	1	0.0	0.0	0.5431581152510595	-1.9041641361356676	2.9282737285783806	-0.04061866242879021	-0.0219458531125581	1.3778	0.13725303836562375	11	21.56	0.07	0.06	6.95	0.33	0.02	15.48	15.96	0.68	0.77	764	12.68	1.66	24.52	-0.07	-1.08	61.42	19.68	-0.34	0.55	0.07	0.34	1.12
56	fg3_m10_iso1_rotated	0	0.59	6	1	0.0	0.0	0.4992478443532004	-1.8789843126775136	2.873829440415561	-0.01646433744702996	-0.0004749678543658584	1.3332	0.08928068197832215	18	8.65	0.07	0.04	6.5	0.35	0.07	15.59	20.93	0.68	0.48	764	12.77	3.08	25.19	0.01	-1.06	60.53	19.68	-0.2	0.47	0.01	0.2	-0.14
57	fg3_m10_iso1_rotated	0	0.88	6	1	0.0	0.0	0.4883575683762042	-1.867185539751667	2.87292702127029	0.0071622747482291095	0.003229271842578818	1.3177	0.10217743520265976	25	13.71	0.08	0.05	6.4	0.35	0.03	28.46	41.37	0.68	0.48	764	12.45	0.65	25.36	-0.11	-1.12	59.19	17.74	-0.42	0.85	0.11	0.42	-1.1
58	fg3_m10_iso1_rotated	0	0.98	6	1	0.0	0.0	0.5097799071186833	-1.8551482137435331	2.8546690035182323	0.009145948689614698	0.009904161996910391	1.2221	0.15974528015407982	31	53.38	0.06	0.07	9.05	0.37	0.07	4.05	7.08	0.96	0.21	764	12.44	8.48	25.51	0.16	-1.08	60.63	17.23	-0.36	0.58	0.16	0.36	-1.29
59	fg3_m10_iso1_rotated	0	1.17	6	1	0.0	0.0	0.5036490552146509	-1.8503829847671516	2.822850706836461	0.02211903357510091	0.0025052306717412197	1.2595	0.08982843104754343	38	3.57	0.06	0.04	5.74	0.36	-0.02	13.12	18.76	0.86	0.77	764	12.94	2.45	25.4	-0.01	-1.2	59.19	17.51	-0.42	0.65	0.01	0.42	1.09
60	fg3_m10_iso1_rotated	0	1.47	6	1	0.0	0.0	0.5326432754494568	-1.8667820826564825	2.8250675712823368	0.0028172446180772764	-0.0010884706199635725	1.2186	0.15239079340962688	44	47.44	0.07	0.05	6.5	0.35	0.04	19.7	23.36	0.68	0.64	764	13.06	2.92	25.25	-0.07	-1.14	60.22	17.29	-0.15	0.54	0.07	0.15	-0.24
61	fg3_m10_iso1_rotated	0	1.76	6	1	0.0	0.0	0.5129790724376528	-1.8479891354883293	2.7975348972554963	-0.02390563682101892	-0.022446658299722696	1.2603	0.11375871299018127	51	17.03	0.07	0.05	6.33	0.35	0.22	17.87	23.94	0.68	0.48	764	14.24	2.69	24.56	-0.05	-1.0	62.01	16.08	0.18	0.28	0.05	0.18	-0.36
62	fg3_m10_iso1_rotated	0	1.96	6	1	0.0	0.0	0.5029447274961081	-1.830954825436271	2.8058852389544504	-0.0104133486407359	-0.015805629123693897	1.2884	0.11510668594489964	58	67.84	0.06	0.05	6.33	0.34	0.04	10.55	19.81	0.86	0.48	764	13.15	3.48	24.42	-0.02	-1.18	62.64	15.58	0.2	0.48	0.02	0.2	1.05
0	fg3_m10	0	0.05	0	1	0.0	0.0	0.5259936135038357	-1.9190141152644669	3.0166111163345564	-0.027280423227555927	-0.024050786148456363	1.4825	0.09703630368512237	0	0.25	0.03	0.06	8.54	0.55	0.12	1.25	4.45	0.68	0.48	764	12.57	1.15	64.04	-0.03	-1.26	73.55	22.44	0.22	0.22	0.03	0.22	-1.1
1	fg3_m10	1	0.39	0	1	0.0	0.0	0.4900511168058882	-1.8917450174333983	2.875661580122369	-0.019919021588382442	-0.0001951381227884085	1.3375	0.06982432497832804	7	0.99	0.04	0.07	8.16	0.59	0.16	1.82	7.28	0.68	0.48	764	12.99	2.97	64.06	-0.05	-1.28	68.46	22.4	-0.1	0.15	0.05	0.1	1.12
2	fg3_m10	1	0.59	0	1	0.0	0.0	0.4945531630035672	-1.8260326478055315	2.8996480114902856	0.045548877402034726	0.03158967982834249	1.1203	0.3354508340812822	14	53.36	0.04	0.05	8.58	0.64	0.44	2.42	10.66	0.68	0.48	1234	17.1	3.98	66.03	-0.07	-1.32	62.82	19.16	0.38	0.3	0.07	0.38	-1.53
3	fg3_m10	1	0.98	0	1	0.0	0.0	0.5037267041657757	-1.8563329600241705	2.839497613287987	0.02810101450201196	0.046805419218247685	1.2447	0.11985521081778025	21	3.13	0.03	0.03	8.1	0.61	0.17	5.9	21.05	0.96	0.77	764	14.51	4.97	62.17	0.06	-1.31	69.71	18.35	0.04	0.7	0.06	0.04	0.84
4	fg3_m10	1	1.96	0	1	0.0	0.0	0.5434051219239784	-1.9052120548968483	2.9258360061281428	0.06584631358350704	-0.0051753877326750535	1.3606	0.13929238925102294	27	70.23	0.03	0.04	6.44	0.59	0.06	8.54	23.87	0.96	0.77	764	11.92	3.82	66.25	-0.01	-1.36	70.6	18.76	0.09	0.49	0.01	0.09	0.19
5	fg3_m10	1	2.93	0	1	0.0	0.0	0.508638115039456	-1.9130567319189684	2.8900672766376863	-0.024624447333888026	-0.01177997601417837	1.4752	0.13476886522676965	34	35.18	0.04	0.04	7.54	0.59	0.2	2.56	8.97	0.86	0.48	764	13.15	0.54	64.22	-0.11	-1.31	71.47	17.47	0.94	0.34	0.11	0.94	0.42
6	fg3_m10	1	3.91	0	1	0.0	0.0	0.5094952079255036	-1.9335938551610377	2.9297110075677204	-0.041533056469852274	-0.06719349962574839	1.7764	0.13288057881598062	41	6.91	0.03	0.04	7.3	0.57	0.05	1.76	5.37	0.86	0.48	764	12.83	2.35	62.25	-0.07	-1.26	73.61	16.32	1.1	0.88	0.07	1.1	-2.02
7	fg3_m10	1	4.01	0	1	0.0	0.0	0.5270782924716334	-1.9477810607175392	2.980994078267641	-0.047078117554155335	-0.06815751148928112	1.7587	0.09153136688739397	48	71.06	0.03	0.03	7.38	0.52	-0.25	5.01	6.18	0.86	0.77	368	11.29	1.54	56.62	-0.04	-1.19	85.52	17.11	0.58	-0.31	0.04	0.58	0.51
8	fg3_m10	1	4.11	0	1	0.0	0.0	0.5299386307123948	-1.5832122452042714	3.039382651045988	-0.007907703230157019	-0.1056972015932065	2.002	0.26730425184165385	55	60.19	0.04	0.04	8.04	0.54	-0.19	3.08	7.93	0.86	0.48	764	11.37	6.48	63.51	-0.09	-1.36	75.48	17.2	1.2	0.89	0.09	1.2	1.54
9	fg3_m10	1	5.85	0	1	0.0	0.0	0.5374027017169308	-2.046254725924868	3.255916020512565	-0.03459552385461556	-0.17897175772969215	2.4344	0.2294924619003896	62	14.98	0.03	0.02	5.92	0.5	0.22	4.98	6.55	0.68	0.77	759	12.88	0.87	52.42	0.01	-1.36	80.49	15.0	1.43	1.74	0.01	1.43	1.26
10	fg3_m10	1	6.24	0	1	0.0	0.0	0.5358162023863658	-2.120666725734321	3.241997434043947	-0.0853581067829177	-0.23328934701132664	2.4327	0.2275086211809379	69	34.7	0.04	0.04	7.71	0.42	0.09	7.02	8.41	0.68	0.48	368	10.3	6.51	44.53	0.06	-1.33	92.8	13.14	1.41	1.44	0.06	1.41	1.28
11	fg3_m10	1	6.83	0	1	0.0	0.0	0.5303677874687576	-2.098571441154021	3.2755941537037523	-0.11129475684939777	-0.2393707423046549	2.4869	0.3136346105606769	76	40.18	0.05	0.04	7.65	0.41	0.05	2.92	3.17	0.68	0.48	368	11.27	5.1	42.62	0.05	-1.29	94.05	14.5	1.16	0.3	0.05	1.16	0.08
12	fg3_m10	1	7.8	0	2	5.3071291787818655	44.23845998088859	0.5195561586478906	-1.9951986853313632	3.214646052488833	-0.0544017312346285	-0.21366421773622432	2.5833	0.2521068633442966	83	11.34	0.04	0.03	6.0	0.44	0.1	11.55	15.66	0.68	0.48	751	12.21	9.32	43.56	0.01	-1.35	80.76	14.32	1.36	1.12	0.01	1.36	-1.37
