Counter_x	Image	class label	Myr	Viewpoint	# Bulges	Sep	Flux Ratio	Gini	M20	Concentration (C)	Asymmetry (A)	Clumpiness (S)	Sersic N	Shape Asymmetry (A_S)	Counter_y	$\Delta$PA	v_asym	s_asym	resids	\lambdare	$\epsilon$	A	$A_2$	deltapos	deltapos2	nspax	re	$\mu_V$	$\sigma_{V}$	skewvel	$h_{4,V}$	$\mu_{\sigma}$	$\sigma_{\sigma}$	skewsig	$h_{4,\sigma}$	$|h_{3,V}|$	$|h_{3,\sigma}|$	random
5	fg3_m12_iso1_rotated	0	0.49	0	1	0.0	0.0	0.4735068128825005	-1.7072564040024862	2.676447197680656	0.036307056748774234	0.015807747796884344	0.8707	0.11270061113376785	33	5.41	0.03	0.04	10.73	0.76	0.31	9.01	29.89	0.86	0.48	1256	15.47	2.6	82.52	-0.1	-1.14	55.1	16.4	-0.02	1.02	0.1	0.02	0.21
6	fg3_m12_iso1_rotated	0	0.59	0	1	0.0	0.0	0.5103346105958073	-1.7574538337498942	2.732251055096566	0.04460636381798256	0.011067064085725295	0.9273	0.07693773538874668	40	10.44	0.04	0.05	14.75	0.78	0.26	5.87	21.68	0.86	0.64	1256	16.84	0.55	83.94	-0.07	-1.21	54.67	15.49	-0.06	0.94	0.07	0.06	0.35
7	fg3_m12_iso1_rotated	0	0.98	0	1	0.0	0.0	0.5320441626784705	-1.7608632960485795	2.7159619246455176	0.061342176263285725	0.017740336857975773	0.9442	0.1470889560446223	47	1.38	0.02	0.04	9.1	0.77	0.32	5.64	16.29	1.09	0.48	1256	16.01	3.71	82.47	-0.0	-1.17	56.35	14.1	0.23	1.02	0.0	0.23	-0.21
8	fg3_m12_iso1_rotated	0	1.96	0	1	0.0	0.0	0.5285153267734236	-1.8344113830869733	2.905084285362141	0.06856467191175053	0.013558355654753844	1.3759	0.1323934311249201	54	2.97	0.03	0.04	9.24	0.76	0.32	6.29	25.81	0.86	0.48	1256	16.4	4.46	80.56	-0.02	-1.16	57.17	12.11	0.3	0.86	0.02	0.3	1.72
9	fg3_m12_iso1_rotated	0	0.05	1	1	0.0	0.0	0.48124621994537503	-1.7482380976971386	2.777254557240924	-0.03280306813335055	-0.0009019231318152953	0.8494	0.07279368520509903	1	1.03	0.02	0.05	7.99	0.8	0.52	2.15	11.17	0.61	0.77	1749	18.8	0.99	99.0	-0.02	-1.06	52.28	20.1	0.08	0.22	0.02	0.08	0.79
10	fg3_m12_iso1_rotated	0	0.1	1	1	0.0	0.0	0.4988208627461747	-1.6880454868894732	2.696998970431157	-0.015439169548890625	0.0020006020864427733	0.7826	0.08051451882729474	8	1.96	0.02	0.04	9.32	0.8	0.51	8.89	26.0	0.61	0.48	1720	18.15	0.25	102.41	-0.03	-1.08	53.17	18.73	0.12	0.16	0.03	0.12	1.1
11	fg3_m12_iso1_rotated	0	0.2	1	1	0.0	0.0	0.4646239900949316	-1.6954793481701709	2.6674988361724092	-0.00824697412126767	0.0049454950916396935	0.7729	0.06370433373289776	15	7.72	0.03	0.04	14.52	0.82	0.51	1.95	12.37	0.96	0.48	1715	18.71	3.31	101.46	-0.01	-1.11	50.68	18.99	-0.17	0.21	0.01	0.17	1.44
12	fg3_m12_iso1_rotated	0	0.29	1	1	0.0	0.0	0.4892982175640997	-1.7461455553835696	2.743895387366519	0.006913837878909656	0.0055281921083321466	0.7895	0.05069379529453226	22	0.62	0.02	0.04	9.42	0.81	0.51	1.89	10.08	0.91	0.48	1721	18.03	1.28	102.79	-0.05	-1.09	51.19	18.05	0.25	0.03	0.05	0.25	-0.23
13	fg3_m12_iso1_rotated	0	0.39	1	1	0.0	0.0	0.4820100629314261	-1.6967551695959526	2.6198641844452366	-0.00886780560963675	0.0067349519751398815	0.7816	0.0765058301130779	27	1.54	0.02	0.04	9.08	0.81	0.51	9.96	15.69	0.61	0.48	1671	18.33	0.52	103.58	-0.05	-1.11	52.78	18.43	0.03	0.18	0.05	0.03	-0.11
14	fg3_m12_iso1_rotated	0	0.49	1	1	0.0	0.0	0.4545266781865701	-1.6729330440268255	2.7420331584105324	0.029253011327056364	0.01252116337744903	0.8051	0.07973991557523928	34	1.36	0.02	0.05	10.23	0.8	0.55	4.91	16.89	0.68	0.48	1252	17.4	4.75	93.93	-0.06	-0.93	55.35	16.76	0.08	-0.12	0.06	0.08	0.9
15	fg3_m12_iso1_rotated	0	0.59	1	1	0.0	0.0	0.4948491962442638	-1.7245443360205737	2.7222746873927903	0.019416200878442053	0.009528180141332436	0.8349	0.06593470031121675	41	3.6	0.03	0.04	11.55	0.81	0.5	6.9	17.22	0.68	0.48	1256	17.99	5.33	94.83	-0.1	-0.97	54.34	18.31	-0.18	0.02	0.1	0.18	1.17
16	fg3_m12_iso1_rotated	0	0.98	1	1	0.0	0.0	0.5058210899166566	-1.7321580402644496	2.7334882933059035	0.04049079162421862	0.012600654502116887	0.8435	0.08800803682214424	48	4.71	0.04	0.05	13.39	0.82	0.5	4.65	26.97	1.09	0.48	1254	17.96	24.53	93.2	0.17	-0.91	54.67	16.76	-0.28	0.27	0.17	0.28	-0.79
17	fg3_m12_iso1_rotated	0	1.96	1	1	0.0	0.0	0.4951555969293634	-1.7736377144868742	2.8699331992894086	0.047597172191281865	0.013690549212137205	1.1295	0.06724067539019242	55	2.04	0.02	0.03	9.67	0.79	0.52	1.3	7.78	0.68	0.48	1245	17.35	13.21	92.21	0.05	-0.92	58.44	15.12	0.03	0.39	0.05	0.03	0.77
18	fg3_m12_iso1_rotated	0	0.05	2	1	0.0	0.0	0.483421227506277	-1.7273269235055544	2.78375580529622	-0.034625399357973666	-0.002944508026522249	0.8509	0.06790291341705965	2	1.37	0.02	0.04	9.35	0.81	0.51	9.02	23.29	0.91	0.48	1742	19.21	4.53	98.74	-0.0	-1.04	51.39	20.01	0.22	0.07	0.0	0.22	0.12
19	fg3_m12_iso1_rotated	0	0.1	2	1	0.0	0.0	0.4834793043354944	-1.6940303900247695	2.7229511857848374	-0.043159798586421216	-0.0007250164149934243	0.7784	0.05450546124151905	9	45.25	0.09	0.05	24.54	0.8	0.51	8.85	11.7	0.61	0.77	1703	18.37	8.88	102.31	-0.12	-1.06	51.69	21.09	-0.08	-0.17	0.12	0.08	-0.64
20	fg3_m12_iso1_rotated	0	0.2	2	1	0.0	0.0	0.461124660868424	-1.6733288077408228	2.6581381470270133	-0.026244479872315516	0.0030324475771967186	0.7701	0.05133063557792938	16	1.36	0.02	0.04	9.65	0.82	0.5	7.4	10.09	0.96	0.48	1709	18.82	1.26	100.8	-0.02	-1.1	51.03	19.65	0.0	0.56	0.02	0.0	-0.08
21	fg3_m12_iso1_rotated	0	0.29	2	1	0.0	0.0	0.4941282604424944	-1.7068093534090396	2.7313933236193786	-0.02613598671011691	0.007024076005057143	0.7963	0.08894755099274948	23	1.31	0.02	0.04	10.06	0.81	0.52	5.91	13.23	0.96	0.48	1255	17.71	0.35	93.89	-0.04	-0.95	54.86	17.91	-0.25	0.79	0.04	0.25	-0.74
22	fg3_m12_iso1_rotated	0	0.39	2	1	0.0	0.0	0.4772998685600322	-1.7103752172093059	2.7054120068734298	-0.01490430171626221	0.0070045378660130424	0.775	0.08071569694261481	28	27.72	0.05	0.04	23.57	0.82	0.52	2.93	17.83	0.96	0.48	1669	18.63	3.43	103.1	0.01	-1.12	52.8	18.47	-0.04	0.33	0.01	0.04	0.57
23	fg3_m12_iso1_rotated	0	0.49	2	1	0.0	0.0	0.4596356264216033	-1.7063117770154854	2.683564256583716	0.02081783524976912	0.01124448358906785	0.789	0.0483557111983773	35	0.19	0.02	0.04	10.67	0.81	0.53	8.84	18.69	0.61	0.48	1256	17.23	3.69	94.87	-0.09	-0.94	53.78	18.9	-0.16	-0.25	0.09	0.16	-1.44
24	fg3_m12_iso1_rotated	0	0.59	2	1	0.0	0.0	0.497866932305839	-1.7430716983497612	2.7398840197667016	0.006192495762420718	0.0065386938667996684	0.8375	0.05024125044220424	42	0.59	0.02	0.04	7.64	0.81	0.5	2.4	12.21	0.61	0.77	1717	18.51	0.92	102.68	-0.07	-1.07	52.16	19.66	-0.13	0.53	0.07	0.13	-0.0
25	fg3_m12_iso1_rotated	0	0.98	2	1	0.0	0.0	0.5095291976756994	-1.6316028142893888	2.7060600902469325	0.013985081285675344	0.017103231066843517	0.8225	0.07696370377298042	49	6.69	0.04	0.03	13.7	0.81	0.53	1.5	9.04	0.68	0.48	1256	17.92	2.33	95.0	-0.07	-0.97	54.76	17.88	-0.48	0.68	0.07	0.48	-0.39
26	fg3_m12_iso1_rotated	0	1.96	2	1	0.0	0.0	0.4887522232695683	-1.8943902425940249	2.9235187327660657	0.058202811376127275	0.017899423168903892	1.0838	0.08938848386631566	56	2.39	0.02	0.04	10.39	0.8	0.51	2.54	14.91	0.96	0.48	1228	17.71	3.4	96.38	-0.06	-1.07	59.76	16.62	0.31	-0.51	0.06	0.31	-0.78
27	fg3_m12_iso1_rotated	0	0.05	3	1	0.0	0.0	0.4820066198030348	-1.7195301681980364	2.767678795700657	-0.04245423998492316	-0.001462665403386713	0.8515	0.04066267887098857	3	2.1	0.02	0.05	6.59	0.81	0.52	1.69	10.12	0.91	0.77	1741	19.06	0.3	98.79	-0.03	-1.08	50.88	21.47	-0.24	0.13	0.03	0.24	-2.14
28	fg3_m12_iso1_rotated	0	0.1	3	1	0.0	0.0	0.5078647400378932	-1.6685396881767809	2.7102017765738053	-0.025021583557232253	0.0036312869275465743	0.7835	0.054723871584102315	10	0.74	0.02	0.04	10.87	0.81	0.49	7.82	23.39	0.96	0.48	1256	17.96	23.91	92.29	0.16	-0.91	55.89	19.01	-0.01	0.03	0.16	0.01	1.64
29	fg3_m12_iso1_rotated	0	0.2	3	1	0.0	0.0	0.4656774100077167	-1.7018382260148204	2.688445410352562	-0.012288014133144742	0.004890404067148503	0.7796	0.040293822345455324	17	2.6	0.03	0.06	11.49	0.81	0.53	3.8	21.97	1.29	0.48	1715	18.96	2.57	101.05	-0.07	-1.1	51.83	19.3	-0.31	0.46	0.07	0.31	-1.21
30	fg3_m12_iso1_rotated	0	0.29	3	1	0.0	0.0	0.4914755449508601	-1.6910523324695972	2.706573504639712	-0.010211987000623458	0.007653057045059087	0.7899	0.07464519807384175	24	8.61	0.04	0.04	13.77	0.81	0.51	1.57	8.68	0.61	0.77	1728	18.07	2.52	101.08	-0.07	-1.05	50.27	19.58	-0.11	-0.24	0.07	0.11	1.4
31	fg3_m12_iso1_rotated	0	0.39	3	1	0.0	0.0	0.4824802095346745	-1.6791279398642591	2.666515206632332	-0.02487679572511821	0.005792865547970374	0.7823	0.07424736118267962	29	0.5	0.02	0.04	10.32	0.81	0.51	7.92	8.99	0.96	0.48	1253	17.83	0.76	93.97	-0.02	-0.98	54.2	17.83	-0.28	1.11	0.02	0.28	-1.64
32	fg3_m12_iso1_rotated	0	0.49	3	1	0.0	0.0	0.45100062521464007	-1.7075484521322235	2.7232217412149247	0.004236880899787047	0.010362668736109156	0.7973	0.08318886419019161	36	2.43	0.03	0.05	10.82	0.81	0.52	2.24	13.17	0.68	0.48	1256	17.98	1.33	93.23	-0.05	-0.94	55.29	16.68	0.01	0.29	0.05	0.01	-1.4
33	fg3_m12_iso1_rotated	0	0.59	3	1	0.0	0.0	0.494484684335866	-1.7030576676448992	2.719189075503639	0.04192924927361933	0.015586185730209787	0.8353	0.04797361977288611	43	27.07	0.05	0.03	22.53	0.81	0.51	3.24	20.04	0.68	0.48	1256	17.36	14.62	95.76	0.1	-0.93	53.98	18.52	-0.42	0.71	0.1	0.42	-2.29
34	fg3_m12_iso1_rotated	0	0.98	3	1	0.0	0.0	0.5064591591465764	-1.7409245213641589	2.721978694660227	0.030514373496321818	0.015446773811972712	0.8397	0.08032391176642946	50	2.67	0.02	0.04	6.99	0.81	0.51	2.81	14.46	0.61	0.77	1239	17.61	0.7	95.85	-0.02	-0.99	55.47	17.6	-0.19	-0.02	0.02	0.19	-0.13
35	fg3_m12_iso1_rotated	0	1.96	3	1	0.0	0.0	0.4906618129362754	-1.7256149167038808	2.846859161129059	0.06035246502302494	0.018479957103935882	1.1063	0.0824698658008836	57	2.35	0.03	0.04	12.58	0.81	0.51	6.38	24.39	1.36	0.48	1618	18.39	23.13	102.67	0.21	-1.15	55.44	15.02	0.41	0.26	0.21	0.41	-0.62
36	fg3_m12_iso1_rotated	0	0.05	4	1	0.0	0.0	0.4964041820426849	-1.7938862906730983	2.7817433888643297	-0.07587003671374441	-0.02679722037718509	0.9163	0.0624484618063672	4	35.98	0.38	0.05	8.47	0.29	0.02	23.69	29.58	0.68	0.48	764	13.45	1.47	20.21	-0.13	-0.75	56.94	15.97	0.07	1.84	0.13	0.07	-0.06
37	fg3_m12_iso1_rotated	0	0.1	4	1	0.0	0.0	0.5213458278435665	-1.7656797061073468	2.6862866255006272	-0.04359364099457064	-0.0214424185286516	0.883	0.08165704166875715	11	44.53	0.07	0.05	6.13	0.33	-0.02	23.23	31.48	0.68	0.48	764	13.99	4.67	20.6	-0.0	-0.89	54.87	15.7	-0.11	1.7	0.0	0.11	1.22
38	fg3_m12_iso1_rotated	0	0.2	4	1	0.0	0.0	0.500973067988534	-1.7883912829449202	2.673261750296623	-0.014865999984426231	-0.00703623528277752	0.92	0.07243705806370862	18	66.09	0.08	0.06	6.82	0.31	0.01	14.96	24.68	0.68	0.48	764	13.3	2.3	19.57	-0.04	-0.63	50.86	15.96	-0.13	0.85	0.04	0.13	-0.42
39	fg3_m12_iso1_rotated	0	0.29	4	1	0.0	0.0	0.5219609720672972	-1.7784076691501094	2.730463678390066	-0.033943316384268105	-0.013389100658676736	0.8641	0.06420624702344711	25	16.15	0.08	0.06	5.77	0.36	0.02	18.42	27.35	0.68	0.48	764	14.55	1.85	20.59	-0.02	-0.96	50.49	14.99	0.06	0.54	0.02	0.06	-1.41
40	fg3_m12_iso1_rotated	0	0.39	4	1	0.0	0.0	0.4742934812930393	-1.7359923018975556	2.6468193035681997	-0.011077473450298329	0.002190611930169544	0.9296	0.08033133734232772	30	51.69	0.1	0.07	6.3	0.34	0.08	29.33	32.23	0.86	0.48	764	13.55	0.79	20.0	-0.13	-0.84	47.75	17.03	0.25	1.54	0.13	0.25	-0.15
41	fg3_m12_iso1_rotated	0	0.49	4	1	0.0	0.0	0.4957374970682002	-1.7437822862034569	2.7273567732182813	0.02311874107248564	0.007235734817590222	0.9345	0.07249351075994971	37	82.77	0.08	0.08	6.07	0.35	-0.04	22.36	38.42	0.68	0.48	764	14.37	0.78	21.07	-0.06	-0.81	48.75	15.26	-0.14	1.15	0.06	0.14	-0.05
42	fg3_m12_iso1_rotated	0	0.59	4	1	0.0	0.0	0.5427679385288168	-1.785874217377931	2.7712477083871763	0.0452572494165581	0.0032767479404903948	0.9794	0.16364909083342544	44	66.24	0.08	0.06	6.19	0.34	-0.05	31.12	26.64	0.96	0.48	764	13.82	3.72	19.83	0.11	-0.77	49.7	14.96	0.19	1.52	0.11	0.19	-0.89
43	fg3_m12_iso1_rotated	0	0.98	4	1	0.0	0.0	0.4863125596597151	-1.6982274239331507	2.7330586413559437	0.09684262417502144	0.02508660669706949	1.0488	0.16069098952432045	51	43.67	0.07	0.05	5.46	0.36	0.08	15.35	24.87	1.09	0.48	764	13.67	4.77	19.98	0.01	-0.92	49.12	13.6	-0.41	0.96	0.01	0.41	-1.27
44	fg3_m12_iso1_rotated	0	1.96	4	1	0.0	0.0	0.5374888227700686	-1.8577319342642948	2.9294788100716818	0.04914823362715556	-0.01986756289990396	1.7352	0.2571688168212507	58	29.67	0.08	0.05	6.93	0.32	0.18	16.96	30.38	0.68	0.21	764	12.93	3.21	19.99	-0.06	-0.91	52.44	12.05	-0.25	1.47	0.06	0.25	0.67
45	fg3_m12_iso1_rotated	0	0.05	5	1	0.0	0.0	0.5100698982990765	-1.8007766570971584	2.7819876016866103	-0.07375976264437628	-0.03742360831022873	0.9175	0.08276589138972636	5	15.15	0.1	0.07	7.26	0.31	0.05	14.24	18.55	0.68	0.48	764	13.59	8.34	20.49	0.11	-0.87	58.62	16.35	-0.39	1.13	0.11	0.39	-1.32
46	fg3_m12_iso1_rotated	0	0.1	5	1	0.0	0.0	0.5240939235053571	-1.7661079223668497	2.685232912785107	-0.040227377537041815	-0.011328271043004887	0.8697	0.08695741255891795	12	45.18	0.11	0.06	8.02	0.32	0.03	31.57	43.58	0.96	0.48	764	14.12	3.2	20.59	-0.05	-0.97	55.9	15.35	-0.1	0.73	0.05	0.1	0.69
47	fg3_m12_iso1_rotated	0	0.2	5	1	0.0	0.0	0.4848977183304339	-1.7818543692316582	2.6821069923960046	-0.010891681192669577	0.0042596589925953075	0.929	0.0823915777335087	19	2.62	0.08	0.07	5.74	0.34	0.03	9.9	14.48	0.86	0.48	764	13.56	2.91	20.65	0.01	-0.95	51.4	17.06	-0.24	0.75	0.01	0.24	1.36
49	fg3_m12_iso1_rotated	0	0.39	5	1	0.0	0.0	0.4838961019915226	-1.7344954084504614	2.656493498899187	0.0020657340992431324	0.006839295582662499	0.9227	0.10131623744697174	31	39.13	0.28	0.1	6.98	0.37	0.06	20.9	27.01	0.86	0.48	764	13.57	10.63	19.68	0.14	-0.73	48.25	15.02	-0.1	0.89	0.14	0.1	-0.78
50	fg3_m12_iso1_rotated	0	0.49	5	1	0.0	0.0	0.4984938910978247	-1.744834845028167	2.728145220021576	0.036989052805650666	0.007919605665470484	0.9316	0.060731711537221664	38	8.88	0.06	0.06	5.56	0.36	-0.02	9.57	19.51	0.86	0.48	764	14.38	2.24	20.8	0.05	-0.89	49.45	14.96	-0.07	0.94	0.05	0.07	1.61
51	fg3_m12_iso1_rotated	0	0.59	5	1	0.0	0.0	0.5369658302083489	-1.7770427476872277	2.782748969774125	0.06101232717913624	0.008119241575682425	0.9793	0.14332259254161406	45	56.3	0.07	0.06	5.32	0.36	0.01	11.84	18.18	0.96	0.48	764	13.43	2.2	21.28	-0.07	-0.89	49.42	15.15	-0.2	1.32	0.07	0.2	1.3
52	fg3_m12_iso1_rotated	0	0.98	5	1	0.0	0.0	0.490783680151801	-1.714377602325052	2.73689294992946	0.07743920467319287	0.02112245384963712	1.0502	0.1495290148197403	52	51.92	0.08	0.05	5.33	0.35	0.07	12.44	14.35	0.86	0.48	764	13.37	1.14	20.84	-0.07	-1.0	49.78	12.85	-0.02	0.67	0.07	0.02	0.09
53	fg3_m12_iso1_rotated	0	1.96	5	1	0.0	0.0	0.5385883761214211	-1.859451176222988	2.9642304032308866	0.08273791910573355	-0.0025254330043039943	1.7447	0.3085554883649724	59	60.88	0.06	0.04	4.86	0.34	0.16	15.49	22.12	0.68	0.77	764	12.83	2.46	20.65	-0.02	-1.09	51.81	12.92	-0.48	2.24	0.02	0.48	1.25
54	fg3_m12_iso1_rotated	0	0.05	6	1	0.0	0.0	0.5034447525668273	-1.7937901820976152	2.763189789274941	-0.047858629232456325	-0.03283439170309093	0.9108	0.07819671609478204	6	86.94	0.19	0.06	6.24	0.28	0.05	22.35	30.51	0.86	0.48	764	13.76	3.28	19.82	-0.17	-0.65	57.03	16.23	-0.2	0.93	0.17	0.2	0.94
55	fg3_m12_iso1_rotated	0	0.1	6	1	0.0	0.0	0.5124220490899103	-1.7505047424197917	2.675511580569665	-0.044372544217666	-0.014303763378523784	0.8706	0.08244455359634413	13	46.68	0.08	0.05	6.53	0.32	0.03	25.68	23.48	0.68	0.48	764	13.93	3.83	20.83	-0.09	-0.71	55.27	14.9	-0.3	0.97	0.09	0.3	0.13
56	fg3_m12_iso1_rotated	0	0.2	6	1	0.0	0.0	0.4852014699474525	-1.7863087055576587	2.6905091580176386	-0.007507875934976405	0.0017655375253976125	0.9291	0.05953211088753872	20	60.14	0.07	0.05	6.25	0.35	0.04	18.61	24.62	0.96	0.48	764	13.61	4.71	20.96	-0.06	-0.77	51.06	15.54	-0.12	0.8	0.06	0.12	-1.29
58	fg3_m12_iso1_rotated	0	0.39	6	1	0.0	0.0	0.4907889665332403	-1.7336483397049016	2.6514955195040657	-0.0008881853633254256	0.006315058659869387	0.9233	0.07134516787308211	32	48.99	0.07	0.06	5.92	0.36	0.05	7.89	12.64	0.68	0.48	764	13.46	4.4	20.54	0.05	-0.9	49.16	15.22	0.01	1.57	0.05	0.01	-0.0
59	fg3_m12_iso1_rotated	0	0.49	6	1	0.0	0.0	0.4931262203682805	-1.7453564123925556	2.7239394138041413	0.03894361560568122	0.01182529062674426	0.932	0.090937133086227	39	13.31	0.08	0.06	6.57	0.37	0.08	30.58	53.39	0.86	0.64	1256	14.77	0.36	23.03	-0.16	-0.98	48.86	16.78	-0.04	1.89	0.16	0.04	-1.2
60	fg3_m12_iso1_rotated	0	0.59	6	1	0.0	0.0	0.5335315621832821	-1.7723603537871548	2.7824232858574565	0.060308460519524335	0.0035676436899389203	0.9821	0.16727536292655554	46	0.55	0.07	0.07	5.47	0.37	-0.05	6.22	8.38	0.68	0.48	764	13.95	2.44	21.64	0.08	-0.95	49.29	14.66	0.08	1.27	0.08	0.08	0.6
61	fg3_m12_iso1_rotated	0	0.98	6	1	0.0	0.0	0.4877474871887647	-1.7093305279081543	2.7450712378935767	0.0803577000158513	0.020088821284706963	1.0572	0.10763486334614562	53	0.61	0.06	0.05	5.03	0.38	-0.03	17.09	20.78	0.68	0.88	764	14.31	3.08	21.8	-0.17	-0.82	49.73	13.62	0.05	1.68	0.17	0.05	-2.1
62	fg3_m12_iso1_rotated	0	1.96	6	1	0.0	0.0	0.5369910005275731	-1.8567272937371408	2.9405424366632023	0.04681880670237102	-0.018522869557872	1.7212	0.27973306644544843	60	60.59	0.06	0.04	5.0	0.35	0.18	10.59	20.03	1.09	0.48	764	14.22	3.0	20.92	-0.03	-1.02	51.54	12.53	-0.75	2.8	0.03	0.75	0.05
0	fg3_m12_iso0.5_rotated	0	0.05	0	1	0.0	0.0	0.5118074114289278	-1.7644650206170869	2.7234395137840273	-0.05649119038026109	-0.0017774134516644509	0.8448	0.0681825654860044	0	1.61	0.03	0.08	8.89	0.75	0.3	4.72	13.6	0.86	0.48	764	13.19	3.25	61.37	-0.01	-1.1	44.88	15.27	0.02	1.14	0.01	0.02	0.83
1	fg3_m12_iso0.5_rotated	0	0.1	0	1	0.0	0.0	0.5011942347974043	-1.7041395869685745	2.6146499310518614	-0.03835152593706705	0.0016648744227498293	0.7883	0.15595052005233762	7	4.47	0.03	0.06	9.63	0.73	0.26	7.19	15.95	0.86	0.64	764	12.72	5.23	63.56	-0.1	-1.08	45.29	16.48	-0.21	0.84	0.1	0.21	2.43
2	fg3_m12_iso0.5_rotated	0	0.29	0	1	0.0	0.0	0.5134287531929059	-1.672939746040821	2.6579104153443867	-0.022675294339427717	0.0032554324921679673	0.8058	0.08978045241890634	14	0.57	0.03	0.07	9.08	0.77	0.26	1.85	6.71	0.68	0.48	764	12.83	17.36	61.62	0.09	-1.01	41.98	16.57	-0.05	0.54	0.09	0.05	-0.74
3	fg3_m12_iso0.5_rotated	0	0.49	0	1	0.0	0.0	0.4862236058407472	-1.7715291622792226	2.6915015399702047	0.006929285248774598	0.0040593838148058736	0.9008	0.1069164687763973	21	6.32	0.05	0.06	10.79	0.76	0.27	6.25	15.41	0.96	0.48	764	12.96	0.88	61.83	-0.08	-1.18	41.42	15.41	0.05	1.88	0.08	0.05	0.55
4	fg3_m12_iso0.5_rotated	0	1.96	0	1	0.0	0.0	0.5205200259742511	-1.9862322710525877	3.0414503216809297	0.000677298268394588	0.0073295655304574095	2.2385	0.16399550811609445	28	12.25	0.03	0.06	8.8	0.71	0.14	5.44	11.67	1.09	0.48	750	12.1	5.2	61.17	0.02	-1.15	47.72	12.05	0.72	0.67	0.02	0.72	-0.63
5	fg3_m12_iso0.5_rotated	0	0.05	1	1	0.0	0.0	0.493334565799087	-1.7442411584765125	2.75150988680565	-0.05587776092866527	-0.0017304824583128846	0.8059999999999999	0.06962069784855537	1	1.98	0.02	0.07	6.22	0.8	0.56	1.97	6.84	0.96	0.77	748	14.64	4.3	70.89	-0.03	-0.94	44.74	17.72	-0.31	0.84	0.03	0.31	-1.56
6	fg3_m12_iso0.5_rotated	0	0.1	1	1	0.0	0.0	0.4955631576242753	-1.6640474691981115	2.651022910957737	-0.015917738140309348	0.004971023434828004	0.7223	0.06747384917460318	8	2.59	0.02	0.05	6.03	0.79	0.54	10.78	25.73	0.96	0.77	729	14.0	7.44	74.39	0.02	-1.01	47.19	14.89	-0.14	0.29	0.02	0.14	-0.46
7	fg3_m12_iso0.5_rotated	0	0.29	1	1	0.0	0.0	0.498446287624484	-1.5806758758904669	2.6289894406300576	-0.016558693794814824	0.009219898614136952	0.7290000000000001	0.0832341359809104	15	2.49	0.05	0.07	12.33	0.82	0.53	3.93	13.89	0.96	0.48	743	13.84	43.47	67.57	0.29	-0.8	41.7	16.96	-0.31	0.36	0.29	0.31	-1.12
8	fg3_m12_iso0.5_rotated	0	0.49	1	1	0.0	0.0	0.4607898996896421	-1.7878519631151917	2.7255024957360248	-0.0014770537526337933	0.0018513595870543293	0.7945	0.06880344852545912	22	6.49	0.06	0.06	13.56	0.8	0.53	3.38	10.22	1.29	0.48	696	13.87	4.93	74.47	-0.08	-1.1	44.39	16.95	-0.35	0.76	0.08	0.35	0.2
9	fg3_m12_iso0.5_rotated	0	1.96	1	1	0.0	0.0	0.5051949018242884	-1.9588086430199918	3.0422810676126986	-0.017795389457980218	0.01619600254009775	1.4733	0.1022155257874434	29	5.07	0.02	0.04	10.49	0.77	0.49	2.57	7.62	0.96	0.48	724	13.86	4.09	73.48	0.01	-1.06	50.11	14.56	-0.01	1.15	0.01	0.01	-0.69
10	fg3_m12_iso0.5_rotated	0	0.05	2	1	0.0	0.0	0.4890039674470055	-1.736462192309272	2.7415181655509517	-0.0408106372226572	-0.0013381250851647337	0.8038	0.06729111509713329	2	36.03	0.05	0.05	17.45	0.79	0.54	9.7	25.74	0.68	0.48	756	14.39	4.83	70.45	-0.0	-0.94	45.2	15.11	-0.34	0.46	0.0	0.34	-0.3
11	fg3_m12_iso0.5_rotated	0	0.1	2	1	0.0	0.0	0.5038844542497581	-1.670245970091845	2.650463853961269	-0.04273413114716275	0.003236958306179448	0.7278	0.06706025543925771	9	0.97	0.02	0.05	10.06	0.8	0.52	5.55	12.34	0.68	0.48	741	14.3	12.25	72.56	0.05	-0.97	43.36	17.09	-0.57	0.59	0.05	0.57	0.17
12	fg3_m12_iso0.5_rotated	0	0.29	2	1	0.0	0.0	0.5079465098217074	-1.7598941063072602	2.7215656627263263	-0.019886280288291844	0.011741526829335913	0.762	0.10485429620892188	16	7.99	0.06	0.08	12.98	0.79	0.52	22.03	34.48	1.09	0.48	727	14.16	15.59	71.38	-0.19	-0.93	44.72	15.73	-0.52	1.0	0.19	0.52	-0.74
13	fg3_m12_iso0.5_rotated	0	0.49	2	1	0.0	0.0	0.4546424780816449	-1.6644254543457124	2.708181218810769	0.0032941421328684228	0.011670812665309515	0.7957	0.06600420610469694	23	3.49	0.05	0.05	11.39	0.8	0.5	4.76	14.97	0.61	0.77	726	13.82	24.05	70.55	-0.31	-0.87	41.61	15.67	-0.41	0.52	0.31	0.41	1.08
14	fg3_m12_iso0.5_rotated	0	1.96	2	1	0.0	0.0	0.4895305257330422	-2.0279914329517066	3.0337377849918123	-0.00573765848880934	0.014470758331459072	1.5304	0.06735057270691497	30	3.61	0.03	0.06	10.57	0.76	0.55	4.15	10.99	0.61	0.48	696	14.25	1.57	74.9	-0.0	-1.11	53.54	14.88	0.14	0.32	0.0	0.14	0.97
